k,f_value,grad_norm,step_size,x1,x2,beta,restart
123,0.031845764971323284,0.21760183272116335,0.0009765625,1.1781913792278373,1.3891023832703648,0.12764129646288455,False
124,0.0317843710767324,0.33227865228202674,0.00390625,1.178280963833291,1.3883978960413208,0.0,True
125,0.03173351666564912,0.1629405274620198,0.0009765625,1.1779566311246494,1.388387765902764,0.24046582052881563,False
126,0.030250826622577522,1.950368385226204,0.125,1.170952816881727,1.367927436730738,0.0,True
127,0.028879475860089734,0.5359808408450513,0.0009765625,1.169153832781493,1.3685530349011505,0.07552056566144832,False
128,0.028806992911707335,0.4431267650340602,0.001953125,1.1697123460324956,1.368009889162229,0.0,True
129,0.028725615933555375,0.17412018756797495,0.0009765625,1.1692816871478586,1.3680522882439898,0.15439821952601301,False
130,0.02867243921114051,0.8478207725456307,0.015625,1.1690125744747446,1.3655550786507027,0.0,True
131,0.028403369136962654,0.25766345240505584,0.0009765625,1.168209697245558,1.365757289711126,0.09236289502720414,False
132,0.028354826591670393,0.19407212228926096,0.001953125,1.1683565830075515,1.3653870679291114,0.0,True
133,0.028330933922669742,0.25372343028047045,0.001953125,1.1680001231471189,1.3652581761822247,1.7092076909791574,False
134,0.027398560323619602,2.2518388399806772,0.0625,1.157693209525244,1.3452848813178424,0.0,True
135,0.0255175105196271,0.5653011277989825,0.0009765625,1.1596604954362626,1.3443022028145255,0.06302097132411477,False
136,0.025452019411511703,0.4862518346517079,0.001953125,1.1588224926932509,1.3443776651464034,0.0,True
137,0.025355295653043407,0.1710202061859845,0.0009765625,1.159194954650093,1.3440831152294885,0.12370075362122472,False
138,0.02529271823469412,0.47417493117786985,0.0078125,1.158344617874119,1.3432444825695375,0.0,True
139,0.025200228865455646,0.16844890806675555,0.0009765625,1.1587060275135732,1.3429549847547722,0.12619996095371755,False
140,0.025128911252810672,0.44769449545657425,0.0078125,1.1578777468460668,1.3421075101037803,0.0,True
141,0.025045395817847885,0.1635491976646739,0.0009765625,1.1582146524729626,1.3418288707556443,0.13345453197970306,False
142,0.02504244559138655,0.8517099882698475,0.015625,1.156651476328308,1.3400848699630903,0.0,True
143,0.024764550384421026,0.23930609389561885,0.0009765625,1.1573585950331753,1.3396469339727317,0.07894489205404344,False
144,0.024722894834636404,0.1860561429692404,0.001953125,1.1570074780535582,1.3395121569179929,0.0,True
145,0.0247016061052766,0.24005574495003054,0.001953125,1.1571587440274997,1.3391817457280952,1.6647007704214136,False
146,0.024056001108894758,2.188912768006519,0.0625,1.1503563746472938,1.3195132657220543,0.0,True
147,0.022246746406077482,0.515250450155463,0.0009765625,1.148352218461134,1.3202567272395564,0.055408941115474265,False
148,0.022191923111765058,0.4482136724548662,0.001953125,1.1489357400201714,1.3197360263849194,0.0,True
149,0.022107756251002884,0.15415267747495168,0.0009765625,1.1485024409737024,1.3197980006643686,0.11828561826960986,False
150,0.02203454591776296,0.3849797937194141,0.0078125,1.14842849376284,1.3187001713954727,0.0,True
151,0.021970227010070002,0.14457502661034383,0.0009765625,1.148054331160796,1.3187368577022915,0.14102973533702481,False
152,0.02183245878525318,0.547252113519,0.015625,1.1476642770785868,1.3166067944482098,0.0,True
153,0.021710943596078582,0.16841216052264385,0.0009765625,1.147139837691808,1.316709626173621,0.09470480183942602,False
154,0.021665635807067877,0.25113016754606093,0.00390625,1.1471893921663447,1.3161393472484941,0.0,True
155,0.021660287218338833,0.34234796307118154,0.001953125,1.1467003345618811,1.316101907502593,1.8583936961716347,False
156,0.021660066652131993,0.5562456647911589,0.001953125,1.146275763342165,1.3155712944733153,0.0,True
157,0.02153452333652163,0.1688776433272362,0.0009765625,1.1467168650191826,1.3152542693077582,0.09217455319927434,False
158,0.021490809697979136,0.25641482257799536,0.00390625,1.146261301605135,1.3149071477049181,0.0,True
159,0.021486754184856977,0.3502581005880312,0.001953125,1.1465784786474298,1.3145195788973323,1.8659075532314713,False
160,0.021484674368098727,0.46204193116912595,0.0009765625,1.1465331808167694,1.3141819460521205,0.0,True
161,0.021395585361133736,0.15376369848300375,0.0009765625,1.1460873693597429,1.3142515532126084,0.11075028496035312,False
162,0.021334917164928604,0.41012759858528597,0.0078125,1.1460432402459533,1.3131643268675568,0.0,True
163,0.02126297068795995,0.1457794532696315,0.0009765625,1.1456457313352986,1.313213307657769,0.12634400630003353,False
164,0.02119176941334787,0.663145502230406,0.015625,1.145368567098285,1.3110961789917377,0.0,True
165,0.021016597398052048,0.18526268375379126,0.0009765625,1.1447388074568388,1.311247150770066,0.07804736502397054,False
166,0.0209906532460749,0.33301225967046316,0.00390625,1.1448785096264575,1.3106534907927503,0.0,True
167,0.020940465296264494,0.13471434448775413,0.0009765625,1.1445538134076316,1.3106717155997323,0.1636466955300579,False
168,0.02067443169237486,1.3256300430499286,0.0625,1.142206086770441,1.3025090434115896,0.0,True
169,0.019993941724381525,0.30611070142812263,0.0009765625,1.1409799073433946,1.30292421943578,0.05332272665677533,False
170,0.0199572208973515,0.26096737716204704,0.001953125,1.1412692252515366,1.302543077917007,0.0,True
171,0.019955283856726066,0.35424094050805977,0.001953125,1.1407598630793034,1.3025244711159272,1.8425745276260803,False
172,0.01995488200910218,0.41069012359953677,0.00048828125,1.1406532186226326,1.3023995517787637,0.0,True
173,0.01988250960252388,0.14105419694016122,0.0009765625,1.1409621038710456,1.302143734078648,0.11796237492572258,False
174,0.019825120901861823,0.6561832220910825,0.015625,1.139630260099034,1.3005696179858723,0.0,True
175,0.01965185657056684,0.17720130329712933,0.0009765625,1.140164406645169,1.3002156163740597,0.07292619930427603,False
176,0.01962710814721598,0.31863413144974934,0.00390625,1.1396540692035528,1.2999242725669766,0.0,True
177,0.0195805508975018,0.12884960263465672,0.0009765625,1.139876734167238,1.299706914146125,0.16352402850533307,False
178,0.019107359152681674,1.0437783741970739,0.0625,1.1357776894218619,1.2925828282418037,0.0,True
179,0.018677180590788066,0.23962510494084763,0.0009765625,1.1366624151703428,1.2920766039345106,0.05270454192027573,False
180,0.018645498618247353,0.2012755060739907,0.001953125,1.1362885772496216,1.2919938847496728,0.0,True
181,0.01863334555624095,0.262128701977981,0.001953125,1.136503801500185,1.2916649183583824,1.696083773826499,False
182,0.018556183519601026,0.7093331941239452,0.0078125,1.1359164186124011,1.2893955571028832,0.0,True
183,0.018353796238195896,0.18010647499398036,0.0009765625,1.1352469287053355,1.2895733994799028,0.06447006163866263,False
184,0.01833992799453283,0.3467099679968745,0.00390625,1.1354151002190407,1.2890037846839009,0.0,True
185,0.018286221179801918,0.12793022761677128,0.0009765625,1.1350780285973843,1.2890357505279464,0.13614875971653645,False
186,0.018118644695058406,0.7971152347584544,0.03125,1.1341572065409575,1.285214896027202,0.0,True
187,0.017864123273649574,0.19206678955189235,0.0009765625,1.13340887844956,1.2854292853087619,0.05805803528250075,False
188,0.01783500111464224,0.15584481739915945,0.001953125,1.1335212797298235,1.2851363670213982,0.0,True
189,0.01781731192751492,0.1909824206496967,0.001953125,1.133235161799262,1.285032509435046,1.501765276083279,False
190,0.015441658036764627,3.146966037637666,0.25,1.10347578043687,1.224539510837019,0.0,True
191,0.011319381404225727,0.4786628921108762,0.0009765625,1.106239577723485,1.22319562161314,0.023135314574866818,False
192,0.011294766586232281,0.4546448798067493,0.001953125,1.1054595098087285,1.2233562443682025,0.0,True
193,0.011204862157757794,0.11036339696409996,0.0009765625,1.1058216007158503,1.2230993075436618,0.05892580308682158,False
194,0.011181893707521108,0.32552647223030307,0.0078125,1.1052300357740361,1.2225752250396198,0.0,True
195,0.011133726146346225,0.09901692078811684,0.0009765625,1.1054742821822052,1.2223717498320918,0.0925222551382568,False
196,0.011044701463472098,0.6352997281194985,0.03125,1.1037281666847811,1.2199045603985677,0.0,True
197,0.010872767407822781,0.1271380829818352,0.0009765625,1.104253642783517,1.2195747372608294,0.04004921228851654,False
198,0.010859805673927612,0.23710868266051785,0.00390625,1.1038660556986548,1.219366721211384,0.0,True
199,0.01085962594389215,0.2994717932486909,0.001953125,1.1041903054405635,1.2190360757865097,1.5952065750764066,False
200,0.01085961859758489,0.3039909305994523,6.103515625e-05,1.104188355085245,1.219022036340558,0.0,True
201,0.01081710426465156,0.096162767716674,0.0009765625,1.1038943329214819,1.2190630299275307,0.1000674090845765,False
202,0.010750520297827311,1.0132173112089595,0.0625,1.102280416241886,1.2133214198458366,0.0,True
203,0.010318463547185719,0.16922123244785695,0.0009765625,1.1013483669530522,1.2136535870693812,0.02789359589936793,False
204,0.01030178929404943,0.15049561169007505,0.001953125,1.1014901831432842,1.2134043983400424,0.0,True
205,0.01029247849523406,0.18157032355753422,0.001953125,1.1012002501653868,1.213356048816989,1.4556000504906317,False
206,0.010109371307033151,0.9202414364675126,0.03125,1.0979518197888154,1.2077671461465835,0.0,True
207,0.009749504915637365,0.1513861883402942,0.0009765625,1.0987336307315725,1.207323992324511,0.027062563900515816,False
208,0.009734017724671805,0.13421418156284456,0.001953125,1.0984833179869975,1.2072576624172842,0.0,True
209,0.009724089125504237,0.15882712715733127,0.001953125,1.098606719716064,1.2070263879947993,1.4004014320868636,False
210,0.009620455451079807,2.041822436299586,0.125,1.0899402452172395,1.1840566731800959,0.0,True
211,0.007835740814421416,0.26348913051762607,0.0009765625,1.0880985623216808,1.1848209436809007,0.016652884324041526,False
212,0.00782183218228534,0.2495860885543575,0.001953125,1.088426248060568,1.1845094989402007,0.0,True
213,0.007792162028098233,0.07921240304903354,0.0009765625,1.0881845791642824,1.1845411783400064,0.10072693689641991,False
214,0.00730522040882077,1.4622976070184588,0.25,1.0808982933514992,1.1655830659267157,0.0,True
215,0.0063729958632519085,0.1726477092771791,0.0009765625,1.079575766779682,1.166121748474268,0.013939593275533279,False
216,0.006362632713285813,0.16265065717538216,0.001953125,1.079766080017298,1.1658875820303742,0.0,True
217,0.006358497000562689,0.19210109835475053,0.001953125,1.0794484154218593,1.1658903966887912,1.3949159855956594,False
218,0.0063370861325404175,0.4213063593324247,0.0078125,1.0787335110836835,1.1648412341430765,0.0,True
219,0.006257214264805911,0.07978828597910813,0.0009765625,1.079074960268481,1.1646116938680482,0.03586594202261589,False
220,0.00624095463385833,0.22443414943573017,0.0078125,1.0786418997057454,1.164219388708692,0.0,True
221,0.0062165901114900205,0.07004249966931624,0.0009765625,1.078804749195236,1.1640727010313732,0.09739695862713087,False
